date,ticker,PE,PB,ROE,ROA,sector
2022-10-31,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2022-11-30,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2022-12-31,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2023-01-31,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2023-02-28,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2023-03-31,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2023-04-30,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2023-05-31,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2023-06-30,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2023-07-31,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2023-08-31,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2023-09-30,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2023-10-31,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2023-11-30,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2023-12-31,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2024-01-31,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2024-02-29,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2024-03-31,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2024-04-30,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2024-05-31,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2024-06-30,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2024-07-31,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2024-08-31,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2024-09-30,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2024-10-31,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2024-11-30,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2024-12-31,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2025-01-31,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2025-02-28,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2025-03-31,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2025-04-30,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2025-05-31,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2025-06-30,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2025-07-31,AVGO,110.91241,5.1316257,0.18977,0.08014,Technology
2020-01-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2020-02-29,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2020-03-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2020-04-30,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2020-05-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2020-06-30,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2020-07-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2020-08-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2020-09-30,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2020-10-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2020-11-30,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2020-12-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2021-01-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2021-02-28,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2021-03-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2021-04-30,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2021-05-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2021-06-30,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2021-07-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2021-08-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2021-09-30,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2021-10-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2021-11-30,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2021-12-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2022-01-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2022-02-28,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2022-03-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2022-04-30,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2022-05-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2022-06-30,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2022-07-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2022-08-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2022-09-30,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2022-10-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2022-11-30,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2022-12-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2023-01-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2023-02-28,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2023-03-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2023-04-30,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2023-05-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2023-06-30,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2023-07-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2023-08-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2023-09-30,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2023-10-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2023-11-30,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2023-12-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2024-01-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2024-02-29,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2024-03-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2024-04-30,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2024-05-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2024-06-30,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2024-07-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2024-08-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2024-09-30,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2024-10-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2024-11-30,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2024-12-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2025-01-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2025-02-28,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2025-03-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2025-04-30,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2025-05-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2025-06-30,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2025-07-31,KO,25.088654,10.653517,0.42369998,0.08941,Consumer Defensive
2020-01-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2020-02-29,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2020-03-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2020-04-30,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2020-05-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2020-06-30,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2020-07-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2020-08-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2020-09-30,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2020-10-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2020-11-30,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2020-12-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2021-01-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2021-02-28,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2021-03-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2021-04-30,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2021-05-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2021-06-30,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2021-07-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2021-08-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2021-09-30,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2021-10-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2021-11-30,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2021-12-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2022-01-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2022-02-28,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2022-03-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2022-04-30,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2022-05-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2022-06-30,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2022-07-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2022-08-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2022-09-30,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2022-10-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2022-11-30,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2022-12-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2023-01-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2023-02-28,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2023-03-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2023-04-30,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2023-05-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2023-06-30,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2023-07-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2023-08-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2023-09-30,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2023-10-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2023-11-30,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2023-12-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2024-01-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2024-02-29,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2024-03-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2024-04-30,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2024-05-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2024-06-30,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2024-07-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2024-08-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2024-09-30,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2024-10-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2024-11-30,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2024-12-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2025-01-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2025-02-28,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2025-03-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2025-04-30,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2025-05-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2025-06-30,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2025-07-31,PEP,26.387978,10.77581,0.39859,0.08514,Consumer Defensive
2020-01-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2020-02-29,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2020-03-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2020-04-30,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2020-05-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2020-06-30,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2020-07-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2020-08-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2020-09-30,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2020-10-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2020-11-30,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2020-12-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2021-01-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2021-02-28,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2021-03-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2021-04-30,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2021-05-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2021-06-30,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2021-07-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2021-08-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2021-09-30,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2021-10-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2021-11-30,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2021-12-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2022-01-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2022-02-28,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2022-03-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2022-04-30,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2022-05-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2022-06-30,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2022-07-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2022-08-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2022-09-30,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2022-10-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2022-11-30,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2022-12-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2023-01-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2023-02-28,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2023-03-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2023-04-30,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2023-05-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2023-06-30,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2023-07-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2023-08-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2023-09-30,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2023-10-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2023-11-30,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2023-12-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2024-01-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2024-02-29,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2024-03-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2024-04-30,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2024-05-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2024-06-30,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2024-07-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2024-08-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2024-09-30,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2024-10-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2024-11-30,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2024-12-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2025-01-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2025-02-28,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2025-03-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2025-04-30,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2025-05-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2025-06-30,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2025-07-31,COST,56.178406,16.166712,0.3208,0.087910004,Consumer Defensive
2020-01-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2020-02-29,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2020-03-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2020-04-30,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2020-05-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2020-06-30,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2020-07-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2020-08-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2020-09-30,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2020-10-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2020-11-30,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2020-12-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2021-01-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2021-02-28,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2021-03-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2021-04-30,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2021-05-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2021-06-30,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2021-07-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2021-08-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2021-09-30,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2021-10-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2021-11-30,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2021-12-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2022-01-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2022-02-28,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2022-03-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2022-04-30,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2022-05-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2022-06-30,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2022-07-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2022-08-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2022-09-30,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2022-10-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2022-11-30,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2022-12-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2023-01-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2023-02-28,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2023-03-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2023-04-30,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2023-05-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2023-06-30,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2023-07-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2023-08-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2023-09-30,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2023-10-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2023-11-30,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2023-12-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2024-01-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2024-02-29,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2024-03-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2024-04-30,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2024-05-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2024-06-30,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2024-07-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2024-08-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2024-09-30,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2024-10-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2024-11-30,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2024-12-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2025-01-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2025-02-28,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2025-03-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2025-04-30,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2025-05-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2025-06-30,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2025-07-31,TMO,26.743204,3.4566822,0.13418001,0.04973,Healthcare
2020-01-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2020-02-29,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2020-03-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2020-04-30,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2020-05-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2020-06-30,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2020-07-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2020-08-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2020-09-30,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2020-10-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2020-11-30,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2020-12-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2021-01-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2021-02-28,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2021-03-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2021-04-30,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2021-05-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2021-06-30,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2021-07-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2021-08-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2021-09-30,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2021-10-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2021-11-30,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2021-12-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2022-01-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2022-02-28,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2022-03-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2022-04-30,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2022-05-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2022-06-30,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2022-07-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2022-08-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2022-09-30,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2022-10-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2022-11-30,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2022-12-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2023-01-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2023-02-28,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2023-03-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2023-04-30,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2023-05-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2023-06-30,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2023-07-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2023-08-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2023-09-30,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2023-10-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2023-11-30,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2023-12-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2024-01-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2024-02-29,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2024-03-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2024-04-30,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2024-05-31,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
2024-06-30,DHR,42.41189,2.7326202,0.06676,0.04006,Healthcare
